college,month,followers,isUniversity,len_char,len_words,likes,shares,comments,Food,Clothing,Entertainment,health,Men,Depression,Religion,Relationship,Society,Holidays,Vacation,Technology,Money,Studies,residence,social_media,Music,Weather,sex,Party,Place_of_study,Family,women,politics,Positive_emotion,Negative_emotion,transportation,field_of_study
Bezalel,3,1434,0,57,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Bezalel,3,1434,0,49,10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bezalel,3,1434,0,64,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
Bezalel,3,1434,0,618,101,3,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0
Bezalel,3,1434,0,63,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bezalel,3,1434,0,108,19,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Bezalel,3,1434,0,26,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bezalel,3,1434,0,226,45,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Bezalel,3,1434,0,178,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0
Bezalel,3,1434,0,55,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Bezalel,3,1434,0,68,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
Bezalel,3,1434,0,77,16,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,7,7817,0,291,36,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
IDC_BenThumi_Herzliya,1,7817,0,254,49,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,74,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,137,23,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,37,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,151,27,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,76,17,3,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,157,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,193,32,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,40,6,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,149,28,3,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0
IDC_BenThumi_Herzliya,1,7817,0,78,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,145,31,1,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
IDC_BenThumi_Herzliya,1,7817,0,24,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,678,126,3,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0
IDC_BenThumi_Herzliya,1,7817,0,54,10,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IDC_BenThumi_Herzliya,1,7817,0,455,85,3,0,10,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,98,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,296,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,79,15,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,205,35,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,77,14,3,0,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,91,16,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,66,12,2,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,491,86,3,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,973,183,3,0,14,0,0,0,0,0,0,1,0,1,1,0,0,1,4,2,0,0,0,1,0,0,0,0,0,0,1,0,0
IDC_BenThumi_Herzliya,1,7817,0,110,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,51,7,2,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,67,10,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,203,34,3,0,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,111,20,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,44,9,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,136,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,154,32,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,359,63,3,0,42,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,41,9,3,0,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,82,18,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,48,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0
IDC_BenThumi_Herzliya,1,7817,0,70,17,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,119,25,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,476,88,3,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,197,30,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,714,146,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,1,0,0,0,2,0,0,0,1,0,2,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,67,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,88,15,3,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,48,10,3,0,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,116,23,3,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,435,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
IDC_BenThumi_Herzliya,1,7817,0,104,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,577,100,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,58,11,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,177,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
IDC_BenThumi_Herzliya,1,7817,0,81,14,3,1,5,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,146,25,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
IDC_BenThumi_Herzliya,1,7817,0,579,114,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,66,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,75,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,90,20,3,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,71,14,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,126,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,184,32,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,102,20,3,1,38,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1
IDC_BenThumi_Herzliya,1,7817,0,78,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,70,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,297,57,3,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
IDC_BenThumi_Herzliya,1,7817,0,61,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,584,100,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,105,19,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,112,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IDC_BenThumi_Herzliya,1,7817,0,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,48,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,264,48,3,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,32,7,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,109,21,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,75,14,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
IDC_BenThumi_Herzliya,1,7817,0,97,15,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1
IDC_BenThumi_Herzliya,1,7817,0,100,17,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,209,39,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,127,26,1,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,105,18,3,0,19,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,337,70,2,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,43,9,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,339,65,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,65,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,1,7817,0,1908,353,3,0,4,0,0,0,1,0,2,0,3,0,0,0,0,2,4,1,0,0,0,0,0,1,0,1,1,2,2,0,2
IDC_BenThumi_Herzliya,1,7817,0,111,17,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,208,42,3,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,67,15,3,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,73,12,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,402,76,3,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
IDC_BenThumi_Herzliya,12,7817,0,106,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1
IDC_BenThumi_Herzliya,12,7817,0,69,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,37,7,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,205,34,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,47,8,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,111,24,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,261,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
IDC_BenThumi_Herzliya,12,7817,0,208,44,3,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,75,13,3,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,98,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,785,148,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,3,2,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,131,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,217,36,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,129,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,161,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0,0,1,2,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,54,11,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,169,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,76,14,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,369,68,3,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0
IDC_BenThumi_Herzliya,12,7817,0,113,22,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,249,42,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,68,11,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,1563,293,3,0,8,0,0,0,0,0,0,0,4,1,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,4,1,0,0
IDC_BenThumi_Herzliya,12,7817,0,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,91,15,3,0,17,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,113,19,3,1,44,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,54,11,3,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
IDC_BenThumi_Herzliya,12,7817,0,547,104,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,380,70,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,46,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,928,168,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,0,1
IDC_BenThumi_Herzliya,12,7817,0,238,40,3,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,435,85,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,0
IDC_BenThumi_Herzliya,12,7817,0,757,134,3,0,2,0,0,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,5,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,127,23,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,87,17,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,92,16,3,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,203,37,3,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,270,47,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,285,46,3,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,217,33,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,104,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,685,126,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,63,12,3,0,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,82,16,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,95,17,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,767,141,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,56,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,70,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,153,30,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,404,71,3,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1
IDC_BenThumi_Herzliya,12,7817,0,23,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IDC_BenThumi_Herzliya,12,7817,0,482,87,2,0,0,1,0,0,0,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
